,County,Year,State,QUANTITY,MME,Deaths
457,WYOMING,2008,PA,5766.0,8401.939086000059,
458,WYOMING,2009,PA,6838.0,10477.582837500056,
459,WYOMING,2010,PA,7785.0,11302.772677500085,
460,WYOMING,2011,PA,7960.0,10754.723910000093,
461,WYOMING,2012,PA,8763.0,11700.707235000144,10.0
462,YORK,2006,PA,58190.0,94094.59620034229,28.0
463,YORK,2007,PA,67957.0,103993.41410853021,36.0
464,YORK,2008,PA,71156.0,110627.93372890458,47.0
465,YORK,2009,PA,77337.0,122548.81308855575,30.0
466,YORK,2010,PA,83496.0,130385.42505097965,45.0
467,YORK,2011,PA,108931.0,136239.2387108305,47.0
468,YORK,2012,PA,103069.0,143261.3842417548,63.0
