,County,Year,State,QUANTITY,MME,Deaths
252,HOCKING,2006,OH,5188.0,6860.37123450008,
253,HOCKING,2007,OH,6788.0,9155.904702000089,10.0
254,HOCKING,2008,OH,7147.0,9322.360755000105,
255,HOCKING,2009,OH,7474.0,10144.468095000122,
256,HOCKING,2010,OH,8130.0,11047.822657500146,
257,HOCKING,2011,OH,8757.0,11508.607702500094,
258,HOCKING,2012,OH,8869.0,12521.826547500103,
259,HOLMES,2006,OH,1305.0,1747.826400000008,
260,HOLMES,2007,OH,1668.0,2085.346537500011,
261,HOLMES,2008,OH,1840.0,2257.453316362512,
262,HOLMES,2009,OH,2051.0,2585.4423000000093,
263,HOLMES,2010,OH,2060.0,2748.702825000011,
264,HOLMES,2011,OH,2303.0,3005.454697500015,
265,HOLMES,2012,OH,2180.0,2645.88565500002,
266,HURON,2006,OH,9187.0,13446.396825500182,
267,HURON,2007,OH,10632.0,14151.67995186264,
268,HURON,2008,OH,12219.0,16368.201742087716,
269,HURON,2009,OH,14401.0,20353.376771362982,
270,HURON,2010,OH,17736.0,25752.252566363124,
271,HURON,2011,OH,19507.0,28165.34308136308,
272,HURON,2012,OH,19674.0,28775.78006681304,
273,JACKSON,2006,OH,31191.0,51704.78133950098,14.0
274,JACKSON,2007,OH,29964.0,53452.69650908908,
275,JACKSON,2008,OH,18778.0,30869.19319958787,
276,JACKSON,2009,OH,18619.0,31399.708926975294,
277,JACKSON,2010,OH,19494.0,33141.862498575276,
278,JACKSON,2011,OH,19492.0,30482.424109725336,
279,JACKSON,2012,OH,20574.0,30817.06275000035,
280,JEFFERSON,2006,OH,18829.0,36545.13386250104,11.0
281,JEFFERSON,2007,OH,22087.0,39250.53406385101,
282,JEFFERSON,2008,OH,24130.0,43457.31047430095,15.0
283,JEFFERSON,2009,OH,27248.0,52025.98039702592,22.0
284,JEFFERSON,2010,OH,29059.0,51125.827636351234,13.0
285,JEFFERSON,2011,OH,27829.0,41618.851864538425,25.0
286,JEFFERSON,2012,OH,28819.0,42442.43212428848,14.0
287,KNOX,2006,OH,8529.0,15686.99819350007,
288,KNOX,2007,OH,11127.0,17952.075329362873,
289,KNOX,2008,OH,13574.0,22778.9090835006,
290,KNOX,2009,OH,15246.0,24702.254670000682,
291,KNOX,2010,OH,17697.0,29066.60818500069,
292,KNOX,2011,OH,19083.0,29148.95878522573,
293,KNOX,2012,OH,16665.0,22911.934695675514,
294,LAKE,2006,OH,41274.0,51982.69570720239,28.0
295,LAKE,2007,OH,43988.0,60777.59230332787,30.0
296,LAKE,2008,OH,52404.0,74018.77980161601,27.0
297,LAKE,2009,OH,63042.0,86263.50182426682,16.0
298,LAKE,2010,OH,66083.0,86693.67991856592,39.0
299,LAKE,2011,OH,69786.0,91843.06553126566,43.0
300,LAKE,2012,OH,68888.0,88520.128365791,47.0
301,LAWRENCE,2006,OH,18625.0,26007.343436725994,
302,LAWRENCE,2007,OH,21615.0,30642.644142463487,
303,LAWRENCE,2008,OH,22655.0,29470.637041725808,15.0
304,LAWRENCE,2009,OH,23101.0,31244.54792040041,
305,LAWRENCE,2010,OH,24749.0,34411.29041317548,11.0
306,LAWRENCE,2011,OH,22661.0,27695.381831362887,17.0
307,LAWRENCE,2012,OH,22714.0,27368.16436500027,
308,LICKING,2006,OH,22784.0,34399.115067714134,24.0
309,LICKING,2007,OH,26643.0,40562.93290003961,14.0
310,LICKING,2008,OH,31072.0,46876.880494264864,27.0
311,LICKING,2009,OH,34800.0,51653.40976181525,11.0
312,LICKING,2010,OH,37881.0,51956.74872067734,22.0
313,LICKING,2011,OH,42587.0,55364.46430159026,22.0
314,LICKING,2012,OH,43922.0,54634.522050002895,13.0
315,LOGAN,2006,OH,8323.0,12041.082058725135,
316,LOGAN,2007,OH,9565.0,13746.422866125196,
317,LOGAN,2008,OH,10563.0,14885.822378400226,
318,LOGAN,2009,OH,11582.0,15562.228734975195,
319,LOGAN,2010,OH,12291.0,15564.955809750221,
320,LOGAN,2011,OH,13037.0,15742.464026812739,
321,LOGAN,2012,OH,12337.0,14247.3264302251,
322,LORAIN,2006,OH,33938.0,63873.78471300349,18.0
323,LORAIN,2007,OH,41206.0,71298.28546050488,16.0
324,LORAIN,2008,OH,49094.0,77985.70172399338,18.0
325,LORAIN,2009,OH,56532.0,91205.94618904463,21.0
326,LORAIN,2010,OH,60207.0,99552.92231475744,34.0
327,LORAIN,2011,OH,62233.0,93965.47876770647,25.0
328,LORAIN,2012,OH,64995.0,95499.7700649436,70.0
329,LUCAS,2006,OH,143675.0,176551.43261367397,44.0
330,LUCAS,2007,OH,134882.0,199472.97427913515,84.0
331,LUCAS,2008,OH,146709.0,240021.95454323548,73.0
332,LUCAS,2009,OH,150985.0,258265.8449474792,28.0
333,LUCAS,2010,OH,193707.0,282666.2487420871,54.0
334,LUCAS,2011,OH,202334.0,226690.6356718939,57.0
335,LUCAS,2012,OH,207763.0,221876.54169615716,90.0
336,MADISON,2006,OH,14663.0,13351.237638000139,
337,MADISON,2007,OH,12076.0,12094.56063900016,
338,MADISON,2008,OH,7688.0,11921.238666000181,
339,MADISON,2009,OH,8013.0,12586.979208862662,
340,MADISON,2010,OH,9670.0,15133.81631636261,11.0
341,MADISON,2011,OH,10397.0,16172.24559022512,
342,MADISON,2012,OH,12818.0,16423.088067487733,
343,MAHONING,2006,OH,47812.0,113803.58083478447,27.0
344,MAHONING,2007,OH,51859.0,112743.5395153608,26.0
345,MAHONING,2008,OH,58320.0,129597.50243907479,42.0
346,MAHONING,2009,OH,64433.0,140759.41861197437,27.0
347,MAHONING,2010,OH,66086.0,138358.7840533237,50.0
348,MAHONING,2011,OH,70320.0,135044.84135311164,47.0
349,MAHONING,2012,OH,78809.0,136845.85539841198,47.0
350,MARION,2006,OH,12579.0,12469.874700862632,
351,MARION,2007,OH,15026.0,14512.38037950014,
352,MARION,2008,OH,16683.0,15875.631100500197,
353,MARION,2009,OH,17812.0,18134.895958687834,
354,MARION,2010,OH,16794.0,19434.99277837547,
355,MARION,2011,OH,17886.0,20257.739772487912,13.0
356,MARION,2012,OH,19338.0,21338.03500953794,19.0
357,MEDINA,2006,OH,37021.0,41279.770265814244,
358,MEDINA,2007,OH,29605.0,45249.34810595225,
359,MEDINA,2008,OH,33326.0,49025.49194400235,
360,MEDINA,2009,OH,52459.0,53467.23407748972,11.0
361,MEDINA,2010,OH,61738.0,59371.52982817625,
362,MEDINA,2011,OH,70447.0,63027.46721407692,12.0
363,MEDINA,2012,OH,69758.0,62485.63750042658,17.0
364,MEIGS,2006,OH,6257.0,12848.461240000037,
365,MEIGS,2007,OH,7034.0,15321.77390000005,
366,MEIGS,2008,OH,6865.0,14400.358844999979,
367,MEIGS,2009,OH,7278.0,15114.724139999977,
368,MEIGS,2010,OH,7266.0,14323.51573499993,
369,MEIGS,2011,OH,7709.0,13216.151471587475,
370,MEIGS,2012,OH,7748.0,11104.289347500093,
371,MERCER,2006,OH,2704.0,4884.816188850017,
372,MERCER,2007,OH,2984.0,5025.878338837519,
373,MERCER,2008,OH,3491.0,5551.324286212532,
374,MERCER,2009,OH,3909.0,5882.120079075056,
375,MERCER,2010,OH,4423.0,6369.498227700064,
376,MERCER,2011,OH,4402.0,6196.09011633756,
377,MERCER,2012,OH,4541.0,5687.7858274875525,
378,MIAMI,2006,OH,12274.0,18321.665529000486,
379,MIAMI,2007,OH,15187.0,21611.68153700053,12.0
380,MIAMI,2008,OH,15762.0,22765.220439500627,21.0
381,MIAMI,2009,OH,16239.0,23093.73169158798,
382,MIAMI,2010,OH,17315.0,23136.522750225602,14.0
383,MIAMI,2011,OH,20655.0,24241.47015135087,14.0
384,MIAMI,2012,OH,249120.0,27324.122782613456,16.0
385,MONROE,2006,OH,1339.0,2957.3855250000015,
386,MONROE,2007,OH,1497.0,3360.5632502250064,
387,MONROE,2008,OH,1445.0,2974.611978862501,
388,MONROE,2009,OH,1741.0,3174.266628862503,
389,MONROE,2010,OH,1915.0,3185.20790250001,
390,MONROE,2011,OH,2076.0,3053.1160838625105,
391,MONROE,2012,OH,2408.0,2983.702980000015,
392,MONTGOMERY,2006,OH,109559.0,159101.18368342222,142.0
393,MONTGOMERY,2007,OH,110934.0,172205.9685693505,131.0
394,MONTGOMERY,2008,OH,115972.0,177539.8089988905,164.0
395,MONTGOMERY,2009,OH,134263.0,195719.27295805485,92.0
396,MONTGOMERY,2010,OH,157963.0,211575.52587310493,130.0
397,MONTGOMERY,2011,OH,180945.0,216191.418383584,131.0
398,MONTGOMERY,2012,OH,177375.0,214011.9796019894,168.0
399,MORGAN,2006,OH,1236.0,2242.597534500004,
400,MORGAN,2007,OH,1167.0,2041.993950000006,
401,MORGAN,2008,OH,1174.0,2136.820875000005,
402,MORGAN,2009,OH,1498.0,2697.838102500014,
403,MORGAN,2010,OH,1468.0,2656.213275000004,
404,MORGAN,2011,OH,2078.0,3550.3947900000107,
405,MORGAN,2012,OH,2445.0,4130.944987500028,
406,MORROW,2006,OH,3414.0,5535.257455000017,
407,MORROW,2007,OH,3762.0,5424.929837500024,
408,MORROW,2008,OH,4077.0,5873.4688588500485,
409,MORROW,2009,OH,4489.0,6851.358845887551,
410,MORROW,2010,OH,5293.0,7308.175462500052,
411,MORROW,2011,OH,5617.0,7636.8019993125545,
412,MORROW,2012,OH,6322.0,7957.199405437561,
413,MUSKINGUM,2006,OH,16881.0,31471.352043850973,
414,MUSKINGUM,2007,OH,19210.0,33640.80772043847,
415,MUSKINGUM,2008,OH,22253.0,36159.44658466393,
416,MUSKINGUM,2009,OH,29127.0,41578.44151747694,
